Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%
329,Nerlens Noel,C,22,DAL,22,12,22.0,3.5,6.1,0.575,0.0,0.0,,3.5,6.1,0.575,0.575,1.5,2.2,0.708,2.1,4.7,6.8,0.9,1.0,1.1,1.0,2.5,8.5,67.0,142,2,2015-16,11.1,8.1,1.8,1.8,1.5,29.3,67.0,8.8,4.6,2.4,0.0,0.0,4.6,0.5,8.7,0.521,0.59
330,Lucas Nogueira,C,24,TOR,57,6,19.1,1.8,2.7,0.66,0.1,0.2,0.25,1.8,2.5,0.694,0.67,0.8,1.2,0.657,1.4,2.8,4.3,0.7,0.9,1.6,0.8,2.4,4.4,29.0,35,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,Steve Novak,PF,33,MIL,8,0,2.8,0.3,0.9,0.286,0.1,0.8,0.167,0.1,0.1,1.0,0.357,0.0,0.0,,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.6,10.0,459,5,2014-15,1.8,0.6,0.3,0.0,0.1,5.6,35.0,1.6,0.6,0.1,0.5,1.4,0.1,0.396,0.2,0.375,0.0
332,Dirk Nowitzki,PF,38,DAL,54,54,26.4,5.5,12.6,0.437,1.5,3.9,0.378,4.0,8.7,0.463,0.495,1.8,2.1,0.875,0.4,6.1,6.5,1.5,0.6,0.7,0.9,2.1,14.2,75.0,1129,15,2015-16,18.3,6.5,1.8,0.7,0.7,31.5,75.0,14.8,6.6,1.1,1.7,4.6,5.0,0.368,10.3,0.483,0.893
333,Jusuf Nurkić,C,22,TOT,65,48,21.4,4.2,8.2,0.507,0.0,0.0,0.0,4.2,8.2,0.508,0.507,1.8,3.2,0.571,2.4,4.8,7.2,1.9,0.8,1.1,2.2,2.5,10.2,32.0,94,1,2014-15,6.9,6.2,0.8,0.8,1.1,17.8,62.0,6.2,2.8,1.4,0.0,0.0,2.8,0.0,6.1,0.449,0.636
333,Jusuf Nurkić,C,22,DEN,45,29,17.9,3.4,6.6,0.507,0.0,0.0,,3.4,6.6,0.507,0.507,1.2,2.5,0.496,2.0,3.8,5.8,1.3,0.6,0.8,1.8,2.0,8.0,32.0,94,1,2014-15,6.9,6.2,0.8,0.8,1.1,17.8,62.0,6.2,2.8,1.4,0.0,0.0,2.8,0.0,6.1,0.449,0.636
333,Jusuf Nurkić,C,22,POR,20,19,29.2,6.0,11.8,0.508,0.0,0.1,0.0,6.0,11.8,0.511,0.508,3.2,4.9,0.66,3.3,7.1,10.4,3.2,1.3,1.9,3.1,3.7,15.2,32.0,94,1,2014-15,6.9,6.2,0.8,0.8,1.1,17.8,62.0,6.2,2.8,1.4,0.0,0.0,2.8,0.0,6.1,0.449,0.636
334,David Nwaba,SG,24,LAL,20,2,19.9,2.4,4.1,0.58,0.1,0.3,0.2,2.3,3.8,0.605,0.586,1.3,2.0,0.641,0.9,2.3,3.2,0.7,0.7,0.4,0.6,1.8,6.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,Johnny O'Bryant,PF,23,TOT,11,0,7.3,1.4,2.7,0.5,0.3,0.5,0.5,1.1,2.2,0.5,0.55,0.5,0.5,0.833,0.8,0.9,1.7,0.5,0.0,0.1,0.5,0.9,3.5,66.0,100,1,2015-16,3.0,2.7,0.5,0.3,0.1,13.0,66.0,3.2,1.3,0.5,0.0,0.0,1.3,1.0,3.2,0.409,0.675
335,Johnny O'Bryant,PF,23,DEN,7,0,6.6,1.0,2.1,0.467,0.3,0.4,0.667,0.7,1.7,0.417,0.533,0.6,0.6,1.0,0.7,0.9,1.6,0.3,0.0,0.1,0.4,0.6,2.9,66.0,100,1,2015-16,3.0,2.7,0.5,0.3,0.1,13.0,66.0,3.2,1.3,0.5,0.0,0.0,1.3,1.0,3.2,0.409,0.675
335,Johnny O'Bryant,PF,23,CHO,4,0,8.5,2.0,3.8,0.533,0.3,0.8,0.333,1.8,3.0,0.583,0.567,0.3,0.5,0.5,1.0,1.0,2.0,1.0,0.0,0.0,0.8,1.5,4.5,66.0,100,1,2015-16,3.0,2.7,0.5,0.3,0.1,13.0,66.0,3.2,1.3,0.5,0.0,0.0,1.3,1.0,3.2,0.409,0.675
336,Kyle O'Quinn,C,26,NYK,79,8,15.6,2.7,5.2,0.521,0.0,0.2,0.118,2.7,5.0,0.538,0.523,0.8,1.1,0.771,2.0,3.6,5.6,1.5,0.5,1.3,1.0,2.2,6.3,65.0,242,4,2015-16,4.8,3.8,1.1,0.3,0.8,11.8,65.0,4.2,2.0,0.9,0.1,0.3,1.9,0.227,3.8,0.498,0.767
337,Daniel Ochefu,C,23,WAS,19,0,3.9,0.6,1.4,0.444,0.0,0.0,,0.6,1.4,0.444,0.444,0.0,0.1,0.0,0.3,0.9,1.2,0.2,0.1,0.0,0.2,0.9,1.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Jahlil Okafor,C,21,PHI,50,33,22.7,4.8,9.4,0.514,0.0,0.0,,4.8,9.4,0.514,0.514,2.1,3.2,0.671,1.6,3.2,4.8,1.2,0.4,1.0,1.8,2.4,11.8,53.0,53,1,2015-16,17.5,7.0,1.2,0.4,1.2,30.0,53.0,14.7,7.5,2.3,0.0,0.1,7.5,0.167,14.6,0.511,0.686
339,Victor Oladipo,SG,24,OKC,67,67,33.2,6.1,13.9,0.442,1.9,5.3,0.361,4.3,8.7,0.491,0.51,1.7,2.3,0.753,0.6,3.8,4.3,2.6,1.2,0.3,1.8,2.3,15.9,72.0,224,3,2015-16,16.0,4.8,3.9,1.6,0.8,33.0,72.0,13.5,5.9,2.1,1.4,3.9,4.5,0.348,9.6,0.475,0.83
340,Kelly Olynyk,C,25,BOS,75,6,20.5,3.5,6.8,0.512,0.9,2.6,0.354,2.6,4.2,0.608,0.579,1.2,1.6,0.732,1.0,3.8,4.8,2.0,0.6,0.4,1.3,2.8,9.0,69.0,203,3,2015-16,10.0,4.1,1.5,0.8,0.5,20.2,69.0,8.1,3.7,1.1,1.2,3.0,2.4,0.405,5.0,0.486,0.75
341,Arinze Onuaku,C,29,ORL,8,0,3.5,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.0,0.0,,0.3,0.5,0.8,0.3,0.0,0.1,0.3,0.4,0.5,0.0,11,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Chinanu Onuaku,C,20,HOU,5,1,10.4,1.0,1.4,0.714,0.0,0.0,,1.0,1.4,0.714,0.714,0.8,0.8,1.0,0.4,1.6,2.0,0.6,0.6,0.2,0.8,1.2,2.8,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,Kelly Oubre Jr.,SF,21,WAS,79,5,20.3,2.4,5.6,0.421,0.7,2.4,0.287,1.7,3.2,0.52,0.482,0.9,1.3,0.758,0.8,2.5,3.3,0.6,0.7,0.2,0.6,2.5,6.3,63.0,63,1,2015-16,3.7,2.1,0.2,0.3,0.1,10.7,63.0,3.3,1.4,0.5,0.4,1.3,1.0,0.316,2.1,0.492,0.633
344,Zaza Pachulia,C,32,GSW,70,70,18.1,2.3,4.4,0.534,0.0,0.0,0.0,2.3,4.4,0.538,0.534,1.4,1.8,0.778,2.0,3.9,5.9,1.9,0.8,0.5,1.2,2.4,6.1,76.0,891,13,2015-16,8.6,9.4,1.7,0.8,0.3,26.4,76.0,6.2,2.9,1.6,0.0,0.0,2.9,0.0,6.1,0.469,0.768
345,Georgios Papagiannis,C,19,SAC,22,0,16.1,2.5,4.6,0.549,0.0,0.1,0.0,2.5,4.5,0.56,0.549,0.5,0.6,0.857,1.1,2.8,3.9,0.9,0.1,0.8,1.1,2.0,5.6,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,Jabari Parker,PF,21,MIL,51,50,33.9,7.8,16.0,0.49,1.3,3.5,0.365,6.5,12.5,0.525,0.53,3.2,4.3,0.743,1.5,4.6,6.2,2.8,1.0,0.4,1.8,2.2,20.1,76.0,101,1,2015-16,14.1,5.2,1.7,0.9,0.4,31.7,76.0,11.8,5.8,1.5,0.1,0.5,5.7,0.257,11.4,0.502,0.768
347,Tony Parker,PG,34,SAS,63,63,25.2,4.2,9.0,0.466,0.4,1.1,0.333,3.8,7.9,0.484,0.486,1.3,1.9,0.726,0.1,1.7,1.8,4.5,0.5,0.0,1.4,1.5,10.1,72.0,1080,15,2015-16,11.9,2.4,5.3,0.8,0.2,27.5,72.0,9.9,4.9,1.8,0.4,0.9,4.5,0.415,9.0,0.501,0.76
348,Chandler Parsons,SF,28,MEM,34,34,19.9,2.2,6.5,0.338,0.7,2.7,0.269,1.5,3.8,0.388,0.394,1.0,1.3,0.814,0.2,2.3,2.5,1.6,0.6,0.1,0.7,1.5,6.2,61.0,340,5,2015-16,13.7,4.7,2.8,0.8,0.3,29.5,61.0,10.7,5.2,1.6,1.7,4.1,3.5,0.414,6.6,0.54,0.684
349,Lamar Patterson,SG,25,ATL,5,0,8.0,0.6,3.0,0.2,0.2,1.2,0.167,0.4,1.8,0.222,0.233,0.4,0.6,0.667,0.2,1.2,1.4,1.2,0.2,0.0,0.8,1.2,1.8,35.0,35,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,Patrick Patterson,PF,27,TOR,65,8,24.6,2.4,5.9,0.401,1.4,3.9,0.372,0.9,2.0,0.458,0.523,0.7,0.9,0.717,1.0,3.6,4.5,1.2,0.6,0.4,0.6,1.8,6.8,79.0,412,6,2015-16,6.9,4.3,1.2,0.7,0.4,25.6,79.0,6.2,2.6,0.8,1.3,3.7,1.2,0.362,2.5,0.49,0.853
351,Chris Paul,PG,31,LAC,61,61,31.5,6.1,12.9,0.476,2.0,5.0,0.411,4.1,7.9,0.518,0.555,3.8,4.3,0.892,0.7,4.3,5.0,9.2,2.0,0.1,2.4,2.4,18.1,74.0,773,11,2015-16,19.5,4.2,10.0,2.1,0.2,32.7,74.0,15.1,7.0,2.6,1.6,4.4,5.3,0.371,10.6,0.501,0.896
352,Adreian Payne,PF,25,MIN,18,0,7.5,1.3,3.0,0.426,0.2,0.8,0.2,1.1,2.2,0.513,0.454,0.8,1.1,0.737,0.5,1.3,1.8,0.4,0.4,0.4,0.4,1.8,3.5,52.0,84,1,2015-16,2.5,2.1,0.6,0.3,0.2,9.3,52.0,2.8,1.0,0.7,0.2,0.6,0.8,0.281,2.2,0.389,0.654
353,Cameron Payne,PG,22,TOT,31,0,14.9,2.1,6.2,0.332,0.9,2.8,0.314,1.2,3.5,0.346,0.402,0.2,0.3,0.625,0.1,1.5,1.5,1.8,0.5,0.1,0.9,1.7,5.2,57.0,57,1,2015-16,5.0,1.5,1.9,0.6,0.1,12.2,57.0,4.9,2.0,0.8,0.6,1.9,1.4,0.324,2.9,0.467,0.792
353,Cameron Payne,PG,22,OKC,20,0,16.0,2.2,6.5,0.331,0.8,2.6,0.308,1.4,3.9,0.346,0.392,0.2,0.2,1.0,0.1,1.5,1.6,2.0,0.5,0.2,0.8,1.9,5.3,57.0,57,1,2015-16,5.0,1.5,1.9,0.6,0.1,12.2,57.0,4.9,2.0,0.8,0.6,1.9,1.4,0.324,2.9,0.467,0.792
353,Cameron Payne,PG,22,CHI,11,0,12.9,1.9,5.7,0.333,1.0,3.1,0.324,0.9,2.6,0.345,0.421,0.1,0.4,0.25,0.1,1.5,1.5,1.4,0.4,0.0,1.2,1.3,4.9,57.0,57,1,2015-16,5.0,1.5,1.9,0.6,0.1,12.2,57.0,4.9,2.0,0.8,0.6,1.9,1.4,0.324,2.9,0.467,0.792
354,Elfrid Payton,PG,22,ORL,82,58,29.4,5.2,11.1,0.471,0.5,1.8,0.274,4.8,9.3,0.509,0.493,1.8,2.6,0.692,1.1,3.6,4.7,6.5,1.1,0.5,2.2,2.2,12.8,73.0,155,2,2015-16,10.7,3.6,6.4,1.2,0.3,29.4,73.0,10.0,4.4,2.4,0.4,1.3,3.9,0.326,8.7,0.451,0.589
355,Gary Payton II,PG,24,MIL,6,0,16.5,1.3,3.7,0.364,0.2,1.5,0.111,1.2,2.2,0.538,0.386,0.5,0.8,0.6,0.0,2.0,2.0,2.2,0.5,0.7,1.7,1.5,3.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,Paul Pierce,SF,39,LAC,25,7,11.1,1.1,2.8,0.4,0.6,1.7,0.349,0.5,1.1,0.481,0.507,0.4,0.5,0.769,0.0,1.9,1.9,0.4,0.2,0.2,0.6,1.6,3.2,68.0,1115,15,2015-16,6.1,2.7,1.0,0.5,0.3,18.1,68.0,5.8,2.1,0.9,1.1,3.6,1.0,0.31,2.3,0.445,0.818
357,Marshall Plumlee,C,24,NYK,21,1,8.1,0.8,1.4,0.533,0.0,0.0,,0.8,1.4,0.533,0.533,0.4,0.9,0.421,1.1,1.3,2.4,0.5,0.2,0.2,0.6,1.1,1.9,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,Mason Plumlee,C,26,TOT,81,64,26.5,4.1,7.7,0.536,0.0,0.1,0.0,4.1,7.6,0.541,0.536,2.1,3.7,0.58,2.1,5.4,7.5,3.5,0.9,1.1,1.7,2.8,10.4,82.0,234,3,2015-16,9.1,7.7,2.8,0.8,1.0,25.4,82.0,6.3,3.3,1.9,0.0,0.0,3.3,0.0,6.3,0.52,0.642
358,Mason Plumlee,C,26,POR,54,54,28.1,4.4,8.2,0.532,0.0,0.1,0.0,4.4,8.1,0.538,0.532,2.4,4.1,0.567,2.2,5.8,8.0,4.0,0.9,1.2,1.6,2.8,11.1,82.0,234,3,2015-16,9.1,7.7,2.8,0.8,1.0,25.4,82.0,6.3,3.3,1.9,0.0,0.0,3.3,0.0,6.3,0.52,0.642
358,Mason Plumlee,C,26,DEN,27,10,23.4,3.7,6.7,0.547,0.0,0.0,0.0,3.7,6.7,0.55,0.547,1.7,2.8,0.618,1.9,4.6,6.4,2.6,0.7,1.1,1.7,2.9,9.1,82.0,234,3,2015-16,9.1,7.7,2.8,0.8,1.0,25.4,82.0,6.3,3.3,1.9,0.0,0.0,3.3,0.0,6.3,0.52,0.642
359,Miles Plumlee,C,28,TOT,45,12,10.8,1.0,2.0,0.478,0.0,0.0,,1.0,2.0,0.478,0.478,0.6,0.9,0.641,0.8,1.3,2.1,0.5,0.4,0.3,0.7,1.6,2.5,61.0,228,3,2015-16,5.1,3.8,0.3,0.3,0.8,14.3,61.0,3.8,2.3,0.7,0.0,0.0,2.3,,3.8,0.601,0.576
359,Miles Plumlee,C,28,MIL,32,12,9.7,0.9,2.1,0.441,0.0,0.0,,0.9,2.1,0.441,0.441,0.7,1.1,0.629,0.7,0.9,1.7,0.6,0.3,0.3,0.7,1.5,2.6,61.0,228,3,2015-16,5.1,3.8,0.3,0.3,0.8,14.3,61.0,3.8,2.3,0.7,0.0,0.0,2.3,,3.8,0.601,0.576
359,Miles Plumlee,C,28,CHO,13,0,13.4,1.1,1.8,0.583,0.0,0.0,,1.1,1.8,0.583,0.583,0.2,0.3,0.75,1.2,2.1,3.2,0.2,0.5,0.3,0.6,1.9,2.4,61.0,228,3,2015-16,5.1,3.8,0.3,0.3,0.8,14.3,61.0,3.8,2.3,0.7,0.0,0.0,2.3,,3.8,0.601,0.576
360,Jakob Poeltl,C,21,TOR,54,4,11.6,1.2,2.1,0.583,0.0,0.0,,1.2,2.1,0.583,0.583,0.6,1.1,0.544,1.4,1.6,3.1,0.2,0.3,0.4,0.5,2.1,3.1,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,Otto Porter Jr.,SF,23,WAS,80,80,32.6,5.2,10.0,0.516,1.9,4.3,0.434,3.3,5.8,0.576,0.608,1.2,1.5,0.832,1.5,5.0,6.4,1.5,1.5,0.5,0.6,2.4,13.4,75.0,186,3,2015-16,11.6,5.2,1.6,1.4,0.4,30.3,75.0,9.6,4.5,0.9,1.3,3.6,3.2,0.367,6.0,0.536,0.754
362,Bobby Portis,PF,21,CHI,64,13,15.6,2.9,5.9,0.488,0.5,1.5,0.333,2.4,4.4,0.541,0.531,0.6,0.9,0.661,1.2,3.5,4.6,0.5,0.3,0.2,0.6,1.5,6.8,62.0,62,1,2015-16,7.0,5.4,0.8,0.4,0.4,17.8,62.0,7.0,3.0,0.9,0.3,0.8,2.7,0.308,6.2,0.443,0.727
363,Kristaps Porziņģis,PF,21,NYK,66,65,32.8,6.7,14.9,0.45,1.7,4.8,0.357,5.0,10.2,0.493,0.507,3.0,3.8,0.786,1.7,5.5,7.2,1.5,0.7,2.0,1.8,3.7,18.1,72.0,72,1,2015-16,14.3,7.3,1.3,0.7,1.9,28.4,72.0,12.3,5.2,1.7,1.1,3.4,4.1,0.333,8.9,0.454,0.838
364,Dwight Powell,C,25,DAL,77,3,17.3,2.5,4.9,0.515,0.3,1.0,0.284,2.2,3.9,0.571,0.542,1.4,1.8,0.759,1.2,2.8,4.0,0.6,0.8,0.5,0.4,1.8,6.7,69.0,98,1,2015-16,5.8,4.0,0.6,0.5,0.3,14.4,69.0,4.3,2.1,0.6,0.0,0.2,2.1,0.125,4.1,0.514,0.739
365,Norman Powell,SG,23,TOR,76,18,18.0,3.0,6.7,0.449,0.7,2.3,0.324,2.3,4.4,0.514,0.504,1.7,2.1,0.792,0.3,1.9,2.2,1.1,0.7,0.2,0.9,1.7,8.4,49.0,49,1,2015-16,5.6,2.3,1.0,0.6,0.2,14.8,49.0,4.7,2.0,0.7,0.7,1.8,1.2,0.404,2.9,0.436,0.811
366,Alex Poythress,PF,23,PHI,6,1,26.2,4.2,9.0,0.463,1.0,3.2,0.316,3.2,5.8,0.543,0.519,1.3,1.7,0.8,1.8,3.0,4.8,0.8,0.5,0.3,0.5,2.3,10.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,Ronnie Price,PG,33,PHO,14,0,9.6,0.3,1.7,0.167,0.2,1.2,0.176,0.1,0.5,0.143,0.229,0.2,0.3,0.75,0.2,0.6,0.8,1.3,0.8,0.1,0.2,1.0,1.0,62.0,530,9,2015-16,5.3,1.6,2.4,1.2,0.2,19.5,62.0,4.9,1.9,1.1,1.1,3.2,0.8,0.347,1.7,0.453,0.756
368,Taurean Prince,SF,22,ATL,59,10,16.6,1.9,4.8,0.4,0.6,1.7,0.324,1.4,3.1,0.443,0.458,1.3,1.6,0.787,0.4,2.2,2.7,0.9,0.7,0.5,1.0,1.6,5.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,Tim Quarterman,SG,22,POR,16,0,5.0,0.8,1.8,0.448,0.3,0.8,0.385,0.5,1.0,0.5,0.534,0.0,0.2,0.0,0.3,0.6,0.9,0.7,0.1,0.2,0.7,0.4,1.9,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,Chasson Randle,PG,23,TOT,26,0,11.5,1.5,3.8,0.408,0.6,1.8,0.34,0.9,2.0,0.471,0.49,1.6,1.7,0.953,0.2,1.0,1.2,1.3,0.3,0.1,0.7,1.5,5.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,Chasson Randle,PG,23,PHI,8,0,9.3,1.5,3.3,0.462,0.8,1.9,0.4,0.8,1.4,0.545,0.577,1.5,1.5,1.0,0.0,0.6,0.6,0.8,0.4,0.1,0.4,1.4,5.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,Chasson Randle,PG,23,NYK,18,0,12.5,1.6,4.0,0.389,0.6,1.8,0.313,1.0,2.2,0.45,0.458,1.6,1.7,0.935,0.3,1.2,1.5,1.6,0.3,0.1,0.9,1.6,5.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,Julius Randle,PF,22,LAL,74,73,28.8,5.1,10.4,0.488,0.2,0.9,0.27,4.9,9.6,0.507,0.499,2.8,3.8,0.723,2.0,6.6,8.6,3.6,0.7,0.5,2.3,3.4,13.2,81.0,82,1,2015-16,11.3,10.2,1.8,0.7,0.4,28.2,81.0,10.3,4.4,1.8,0.1,0.4,4.3,0.278,9.9,0.436,0.715
372,Zach Randolph,PF,35,MEM,73,5,24.5,5.9,13.2,0.449,0.3,1.3,0.223,5.6,11.9,0.474,0.46,1.9,2.6,0.731,2.5,5.7,8.2,1.7,0.5,0.1,1.4,1.9,14.1,68.0,984,14,2015-16,15.3,7.8,2.1,0.6,0.2,29.6,68.0,13.3,6.3,1.5,0.1,0.4,6.3,0.231,13.0,0.482,0.796
373,J.J. Redick,SG,32,LAC,78,78,28.2,5.1,11.4,0.445,2.6,6.0,0.429,2.5,5.4,0.462,0.558,2.3,2.6,0.891,0.1,2.1,2.2,1.4,0.7,0.2,1.3,1.6,15.0,75.0,612,8,2015-16,16.3,1.9,1.4,0.6,0.1,28.0,75.0,11.7,5.6,1.0,2.7,5.6,3.0,0.475,6.1,0.484,0.888
374,Willie Reed,C,26,MIA,71,5,14.5,2.3,4.0,0.568,0.0,0.1,0.25,2.3,4.0,0.573,0.57,0.7,1.2,0.557,1.8,2.9,4.7,0.4,0.3,0.7,0.4,1.9,5.3,39.0,39,1,2015-16,4.7,3.1,0.3,0.2,0.8,10.9,39.0,3.4,1.9,0.4,0.0,0.0,1.9,,3.4,0.571,0.545
375,Josh Richardson,SG,23,MIA,53,34,30.5,3.8,9.7,0.394,1.4,4.3,0.33,2.4,5.4,0.444,0.467,1.1,1.5,0.779,0.7,2.5,3.2,2.6,1.1,0.7,1.2,2.5,10.2,52.0,52,1,2015-16,6.6,2.1,1.4,0.7,0.5,21.3,52.0,5.2,2.4,0.7,1.0,2.2,1.3,0.461,3.0,0.446,0.667
376,Malachi Richardson,SG,21,SAC,22,0,9.0,1.3,3.1,0.412,0.4,1.3,0.286,0.9,1.8,0.5,0.471,0.7,0.9,0.789,0.1,0.9,1.0,0.5,0.2,0.0,0.4,1.0,3.6,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,Austin Rivers,SG,24,LAC,74,29,27.8,4.4,9.9,0.442,1.5,4.0,0.371,2.9,5.8,0.491,0.518,1.8,2.6,0.691,0.3,1.9,2.2,2.8,0.6,0.1,1.6,2.5,12.0,67.0,273,4,2015-16,8.9,1.9,1.5,0.7,0.1,21.9,67.0,7.7,3.4,0.9,0.9,2.8,2.4,0.335,4.9,0.495,0.681
378,Andre Roberson,SF,25,OKC,79,79,30.1,2.7,5.9,0.464,0.6,2.3,0.245,2.2,3.5,0.609,0.513,0.6,1.4,0.423,1.2,3.9,5.1,1.0,1.2,1.0,0.6,2.6,6.6,70.0,177,3,2015-16,4.8,3.6,0.7,0.8,0.6,22.2,70.0,3.9,1.9,0.5,0.5,1.5,1.5,0.311,2.4,0.608,0.611
379,Brian Roberts,PG,31,CHO,41,2,10.1,1.1,3.0,0.377,0.4,1.1,0.386,0.7,1.9,0.372,0.447,0.8,1.0,0.846,0.1,0.8,1.0,1.3,0.2,0.0,0.6,0.4,3.5,51.0,273,4,2015-16,4.0,0.8,1.1,0.2,0.0,9.2,51.0,3.2,1.5,0.5,0.3,0.8,1.2,0.357,2.4,0.48,0.894
380,Glenn Robinson III,SF,23,IND,69,27,20.7,2.3,4.9,0.467,0.7,1.8,0.392,1.6,3.1,0.512,0.54,0.8,1.1,0.711,0.8,2.7,3.6,0.7,0.6,0.3,0.5,0.9,6.1,45.0,80,1,2015-16,3.8,1.5,0.6,0.4,0.2,11.3,45.0,3.4,1.4,0.4,0.3,0.8,1.1,0.378,2.5,0.447,0.692
381,Thomas Robinson,PF,25,LAL,48,1,11.7,2.2,4.1,0.536,0.0,0.0,0.0,2.2,4.1,0.538,0.536,0.6,1.4,0.47,1.8,2.9,4.6,0.6,0.5,0.2,1.0,1.6,5.0,71.0,265,4,2015-16,4.3,5.1,0.6,0.5,0.5,12.9,71.0,4.1,1.8,1.0,0.0,0.0,1.8,0.0,4.1,0.448,0.431
382,Sergio Rodríguez,PG,30,PHI,68,30,22.3,3.1,7.9,0.392,1.4,3.7,0.365,1.7,4.2,0.415,0.478,0.3,0.4,0.667,0.3,2.0,2.3,5.1,0.7,0.1,1.9,1.4,7.8,0.0,285,4,2009-10,6.6,1.3,3.2,0.8,0.1,15.9,66.0,5.3,2.5,1.7,0.5,1.4,2.0,0.352,3.9,0.519,0.731
383,Rajon Rondo,PG,30,CHI,69,42,26.7,3.3,8.1,0.408,0.7,1.9,0.376,2.6,6.2,0.418,0.453,0.4,0.7,0.6,1.1,4.1,5.1,6.7,1.4,0.2,2.4,2.1,7.8,72.0,645,9,2015-16,11.9,6.0,11.7,2.0,0.1,35.2,72.0,10.9,4.9,3.9,0.9,2.4,4.1,0.365,8.5,0.479,0.58
384,Derrick Rose,PG,28,NYK,64,64,32.5,7.2,15.3,0.471,0.2,0.9,0.217,7.0,14.3,0.487,0.477,3.5,4.0,0.874,1.0,2.8,3.8,4.4,0.7,0.3,2.3,1.3,18.0,66.0,406,6,2015-16,16.4,3.4,4.7,0.7,0.2,31.8,66.0,15.9,6.8,2.7,0.7,2.3,6.1,0.293,13.6,0.449,0.793
385,Terrence Ross,SF,25,TOT,78,24,25.1,4.2,9.6,0.437,1.8,5.0,0.363,2.4,4.6,0.518,0.532,0.8,1.0,0.831,0.2,2.4,2.6,1.1,1.1,0.4,0.9,1.8,11.0,73.0,309,4,2015-16,9.9,2.5,0.8,0.7,0.3,23.9,73.0,8.6,3.7,0.6,1.8,4.6,1.9,0.386,3.9,0.484,0.79
385,Terrence Ross,SF,25,TOR,54,0,22.4,3.9,8.9,0.441,1.8,4.7,0.375,2.1,4.1,0.516,0.541,0.8,0.9,0.82,0.3,2.3,2.6,0.8,1.0,0.4,0.6,1.5,10.4,73.0,309,4,2015-16,9.9,2.5,0.8,0.7,0.3,23.9,73.0,8.6,3.7,0.6,1.8,4.6,1.9,0.386,3.9,0.484,0.79
