Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%,Best Season
364,Cedric Simmons,PF,23,TOT,18,0,4.7,0.6,1.4,0.44,0.0,0.0,,0.6,1.4,0.44,0.44,0.4,0.9,0.438,0.3,0.6,0.9,0.1,0.1,0.2,0.1,0.4,1.6,14.0,57,1,2006-07,2.9,2.5,0.3,0.2,0.5,12.4,43.0,3.1,1.3,0.5,0.0,0.0,1.3,,3.1,0.417,0.485,2006-07
364,Cedric Simmons,PF,23,CHI,11,0,5.5,1.0,1.9,0.524,0.0,0.0,,1.0,1.9,0.524,0.524,0.5,1.3,0.429,0.4,0.7,1.1,0.2,0.1,0.4,0.0,0.5,2.5,14.0,57,1,2006-07,2.9,2.5,0.3,0.2,0.5,12.4,43.0,3.1,1.3,0.5,0.0,0.0,1.3,,3.1,0.417,0.485,2006-07
364,Cedric Simmons,PF,23,SAC,7,0,3.3,0.0,0.6,0.0,0.0,0.0,,0.0,0.6,0.0,0.0,0.1,0.3,0.5,0.1,0.4,0.6,0.0,0.0,0.0,0.3,0.3,0.1,14.0,57,1,2006-07,2.9,2.5,0.3,0.2,0.5,12.4,43.0,3.1,1.3,0.5,0.0,0.0,1.3,,3.1,0.417,0.485,2006-07
365,Courtney Sims,C,25,TOT,2,0,6.5,1.5,3.0,0.5,0.0,0.0,,1.5,3.0,0.5,0.5,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.5,0.5,3.0,3.0,3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
365,Courtney Sims,C,25,PHO,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
365,Courtney Sims,C,25,NYK,1,0,11.0,3.0,6.0,0.5,0.0,0.0,,3.0,6.0,0.5,0.5,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
366,Sean Singletary,PG,23,TOT,37,2,8.2,0.8,2.3,0.365,0.3,0.7,0.4,0.6,1.6,0.35,0.424,0.5,0.6,0.857,0.3,0.7,0.9,0.8,0.3,0.0,0.6,1.2,2.4,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
366,Sean Singletary,PG,23,PHO,13,1,9.4,0.9,2.8,0.324,0.3,0.8,0.4,0.6,2.1,0.296,0.378,0.5,0.5,1.0,0.4,0.8,1.2,0.9,0.5,0.0,0.4,1.1,2.6,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
366,Sean Singletary,PG,23,CHA,24,1,7.5,0.8,2.0,0.396,0.3,0.6,0.4,0.5,1.4,0.394,0.458,0.5,0.6,0.8,0.2,0.6,0.8,0.7,0.2,0.0,0.8,1.3,2.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
367,James Singleton,PF,27,DAL,62,6,14.3,1.9,3.6,0.529,0.2,0.6,0.325,1.7,2.9,0.575,0.559,1.1,1.3,0.859,1.4,2.6,4.0,0.3,0.4,0.5,0.6,1.8,5.1,0.0,112,2,2006-07,1.6,2.0,0.3,0.3,0.3,7.1,53.0,1.5,0.6,0.3,0.1,0.3,0.5,0.214,1.3,0.397,0.759,2005-06
368,Brian Skinner,PF,32,LAC,51,21,16.5,1.8,4.0,0.449,0.0,0.0,0.0,1.8,4.0,0.453,0.449,0.6,0.9,0.638,1.4,2.6,4.0,0.5,0.3,1.0,0.8,1.8,4.2,66.0,445,7,2007-08,3.3,3.6,0.2,0.3,1.2,12.8,66.0,3.0,1.4,0.6,0.0,0.0,1.4,0.667,3.0,0.462,0.524,2003-04
369,Craig Smith,PF,25,MIN,74,31,19.7,3.9,6.9,0.562,0.0,0.0,0.0,3.9,6.9,0.563,0.562,2.3,3.4,0.677,1.3,2.5,3.8,1.1,0.4,0.3,1.4,2.5,10.1,77.0,159,2,2007-08,9.4,4.6,0.8,0.5,0.2,20.1,77.0,6.9,3.9,1.2,0.0,0.1,3.9,0.0,6.7,0.572,0.665,2007-08
370,J.R. Smith,SG,23,DEN,81,18,27.7,5.2,11.7,0.446,2.2,5.6,0.397,3.0,6.1,0.491,0.541,2.5,3.4,0.754,0.5,3.1,3.7,2.8,1.0,0.2,1.9,2.3,15.2,74.0,268,4,2007-08,12.3,2.1,1.7,0.8,0.2,19.2,74.0,9.1,4.2,1.5,2.1,5.3,2.1,0.403,3.8,0.542,0.719,2006-07
371,Joe Smith,C,33,TOT,57,3,19.3,2.7,5.8,0.468,0.1,0.1,0.429,2.7,5.7,0.469,0.473,1.0,1.4,0.72,1.6,3.1,4.6,0.7,0.3,0.7,0.4,2.1,6.6,77.0,462,7,2007-08,10.1,5.2,0.9,0.4,0.6,22.4,77.0,8.5,4.1,0.9,0.0,0.0,4.1,0.0,8.4,0.48,0.755,2004-05
371,Joe Smith,C,33,OKC,36,3,19.2,2.8,6.1,0.454,0.1,0.1,0.5,2.7,5.9,0.453,0.459,1.1,1.5,0.704,1.5,3.1,4.5,0.7,0.3,0.7,0.4,2.0,6.6,77.0,462,7,2007-08,10.1,5.2,0.9,0.4,0.6,22.4,77.0,8.5,4.1,0.9,0.0,0.0,4.1,0.0,8.4,0.48,0.755,2004-05
371,Joe Smith,C,33,CLE,21,0,19.6,2.7,5.5,0.496,0.0,0.1,0.333,2.7,5.3,0.5,0.5,1.0,1.3,0.75,1.7,3.0,4.8,0.8,0.3,0.7,0.5,2.4,6.5,77.0,462,7,2007-08,10.1,5.2,0.9,0.4,0.6,22.4,77.0,8.5,4.1,0.9,0.0,0.0,4.1,0.0,8.4,0.48,0.755,2004-05
372,Josh Smith,PF,23,ATL,69,69,35.1,6.1,12.3,0.492,0.4,1.3,0.299,5.7,11.0,0.514,0.508,3.1,5.2,0.588,1.9,5.3,7.2,2.4,1.4,1.6,2.3,2.7,15.6,81.0,307,4,2007-08,17.2,8.2,3.4,1.5,2.8,35.5,81.0,14.0,6.4,3.0,0.3,1.2,6.1,0.253,12.8,0.477,0.71,2007-08
373,Will Solomon,PG,30,TOT,53,9,13.4,2.0,4.6,0.429,0.5,1.6,0.326,1.5,3.0,0.484,0.486,0.5,0.6,0.735,0.2,1.0,1.2,2.5,0.5,0.1,1.0,1.3,5.0,0.0,62,1,2001-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-02
373,Will Solomon,PG,30,TOR,39,9,13.9,2.0,4.6,0.436,0.4,1.5,0.263,1.6,3.2,0.516,0.478,0.5,0.6,0.833,0.2,0.9,1.1,3.2,0.5,0.1,1.3,1.5,4.9,0.0,62,1,2001-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-02
373,Will Solomon,PG,30,SAC,14,0,12.0,1.9,4.6,0.406,0.9,2.1,0.448,0.9,2.5,0.371,0.508,0.4,0.7,0.5,0.2,1.3,1.5,0.7,0.5,0.0,0.4,0.8,5.0,0.0,62,1,2001-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-02
374,Darius Songaila,C,30,WAS,77,29,19.8,3.2,5.9,0.532,0.0,0.0,0.0,3.2,5.9,0.533,0.532,1.0,1.2,0.889,1.0,2.0,2.9,1.2,0.8,0.3,1.0,2.6,7.4,80.0,333,5,2007-08,6.2,3.4,1.7,0.7,0.2,19.4,80.0,5.8,2.7,1.1,0.0,0.0,2.7,0.0,5.8,0.46,0.918,2005-06
375,Marreese Speights,C,21,PHI,79,2,16.0,3.2,6.4,0.502,0.0,0.1,0.25,3.2,6.3,0.506,0.504,1.3,1.7,0.773,1.6,2.2,3.7,0.4,0.3,0.7,0.6,2.3,7.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
376,Jerry Stackhouse,SG,34,DAL,10,1,16.2,1.6,6.0,0.267,0.3,1.9,0.158,1.3,4.1,0.317,0.292,0.7,0.7,1.0,0.5,1.2,1.7,1.2,0.4,0.1,0.9,0.6,4.2,58.0,408,6,2007-08,10.7,2.3,2.5,0.5,0.2,24.3,58.0,9.1,3.7,1.5,1.0,3.2,2.6,0.326,5.9,0.447,0.892,2002-03
377,DeShawn Stevenson,SG,27,WAS,32,25,27.7,2.3,7.2,0.312,1.1,4.0,0.271,1.2,3.2,0.363,0.387,1.0,1.9,0.533,0.3,2.0,2.4,3.1,0.7,0.1,1.0,1.3,6.6,82.0,509,7,2007-08,11.2,2.9,3.1,0.8,0.2,31.3,82.0,9.5,3.7,1.2,1.9,5.0,1.7,0.383,4.5,0.39,0.797,2003-04
378,Peja Stojaković,SF,31,NOH,61,59,34.2,4.7,11.8,0.399,2.4,6.3,0.378,2.3,5.5,0.424,0.5,1.5,1.7,0.894,0.7,3.6,4.3,1.2,0.9,0.0,0.8,1.7,13.3,77.0,451,6,2007-08,16.4,4.3,1.2,0.7,0.1,35.2,77.0,13.3,5.9,0.8,3.0,6.8,2.9,0.441,6.5,0.438,0.929,2003-04
379,Amar'e Stoudemire,PF,26,PHO,53,53,36.8,7.6,14.1,0.539,0.1,0.1,0.429,7.6,14.0,0.54,0.541,6.1,7.3,0.835,2.2,5.9,8.1,2.0,0.9,1.1,2.8,3.1,21.4,79.0,381,5,2007-08,25.2,9.1,1.5,0.8,2.1,33.9,79.0,15.3,9.0,2.2,0.1,0.4,9.0,0.161,14.9,0.601,0.805,2004-05
380,Rodney Stuckey,PG,22,DET,79,65,31.9,5.1,11.6,0.439,0.3,1.0,0.295,4.8,10.6,0.453,0.452,2.9,3.7,0.803,0.9,2.6,3.5,4.9,1.0,0.1,2.2,2.7,13.4,57.0,57,1,2007-08,7.6,2.3,2.8,0.9,0.1,19.0,57.0,6.7,2.7,1.4,0.1,0.3,2.6,0.188,6.4,0.41,0.814,2007-08
381,Robert Swift,C,23,OKC,26,10,13.2,1.4,2.7,0.521,0.0,0.0,,1.4,2.7,0.521,0.521,0.5,0.6,0.75,0.8,2.6,3.4,0.3,0.2,0.7,0.3,1.9,3.3,8.0,71,1,2005-06,6.4,5.6,0.2,0.3,1.2,21.0,47.0,5.1,2.6,1.0,0.0,0.0,2.6,,5.1,0.515,0.582,2005-06
382,Stromile Swift,PF,29,TOT,19,0,9.7,1.3,2.9,0.429,0.1,0.1,1.0,1.2,2.9,0.418,0.438,0.7,1.4,0.5,0.8,1.6,2.4,0.2,0.2,0.4,0.8,2.1,3.3,56.0,448,7,2007-08,6.1,3.6,0.5,0.3,1.0,15.1,56.0,4.7,2.4,0.9,0.0,0.0,2.4,0.0,4.7,0.513,0.67,2001-02
382,Stromile Swift,PF,29,NJN,6,0,10.7,1.5,2.5,0.6,0.0,0.0,,1.5,2.5,0.6,0.6,0.8,1.8,0.455,0.8,1.3,2.2,0.2,0.0,0.3,1.2,2.5,3.8,56.0,448,7,2007-08,6.1,3.6,0.5,0.3,1.0,15.1,56.0,4.7,2.4,0.9,0.0,0.0,2.4,0.0,4.7,0.513,0.67,2001-02
382,Stromile Swift,PF,29,PHO,13,0,9.3,1.2,3.2,0.366,0.1,0.1,1.0,1.1,3.1,0.35,0.378,0.6,1.2,0.533,0.8,1.7,2.5,0.2,0.3,0.5,0.7,1.9,3.0,56.0,448,7,2007-08,6.1,3.6,0.5,0.3,1.0,15.1,56.0,4.7,2.4,0.9,0.0,0.0,2.4,0.0,4.7,0.513,0.67,2001-02
383,Wally Szczerbiak,SF,31,CLE,74,5,20.6,2.4,5.4,0.45,0.9,2.3,0.411,1.5,3.1,0.478,0.536,1.2,1.4,0.849,0.6,2.6,3.1,1.1,0.4,0.1,0.7,1.8,7.0,75.0,422,5,2007-08,11.5,2.9,1.4,0.3,0.2,23.1,75.0,9.6,4.1,1.0,1.2,2.9,2.9,0.413,6.7,0.438,0.851,2005-06
384,Mike Taylor,PG,23,LAC,51,5,15.1,2.2,5.2,0.412,0.3,0.8,0.325,1.9,4.5,0.427,0.436,1.1,1.6,0.691,0.4,1.3,1.7,2.1,0.7,0.0,1.4,1.6,5.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
385,Sebastian Telfair,PG,23,MIN,75,43,27.9,3.6,9.3,0.383,1.0,2.8,0.346,2.6,6.5,0.399,0.435,1.7,2.1,0.819,0.4,1.3,1.7,4.6,1.0,0.2,1.9,2.5,9.8,60.0,274,4,2007-08,9.3,2.3,5.9,1.0,0.2,32.2,60.0,9.3,3.7,1.9,0.5,1.9,3.2,0.281,7.4,0.432,0.743,2005-06
386,Jason Terry,SG,31,DAL,74,11,33.7,7.3,15.8,0.463,2.3,6.2,0.366,5.1,9.6,0.525,0.535,2.7,3.0,0.88,0.5,1.9,2.4,3.4,1.3,0.3,1.6,1.9,19.6,82.0,563,7,2007-08,15.5,2.5,3.2,1.1,0.2,31.5,82.0,12.3,5.7,1.1,1.7,4.4,4.1,0.375,7.9,0.519,0.857,2001-02
387,Etan Thomas,C,30,WAS,26,7,11.8,1.2,2.5,0.485,0.0,0.0,,1.2,2.5,0.485,0.485,0.6,0.9,0.696,1.0,1.6,2.5,0.2,0.1,0.7,0.7,1.3,3.1,0.0,347,6,2006-07,6.1,5.8,0.4,0.3,1.4,19.2,65.0,4.3,2.4,1.1,0.0,0.0,2.4,,4.3,0.574,0.558,2003-04
388,Kenny Thomas,PF,31,SAC,8,0,7.8,0.4,1.0,0.375,0.0,0.0,,0.4,1.0,0.375,0.375,0.0,0.0,,0.5,1.4,1.9,0.1,0.8,0.1,0.1,1.1,0.8,23.0,452,6,2006-07,5.3,6.1,1.2,0.7,0.3,22.8,62.0,4.9,2.4,1.5,0.0,0.0,2.4,0.0,4.9,0.483,0.513,2001-02
389,Kurt Thomas,PF,36,SAS,79,10,17.8,1.9,3.8,0.503,0.0,0.0,0.0,1.9,3.8,0.507,0.503,0.5,0.6,0.822,1.7,3.4,5.1,0.8,0.4,0.7,0.5,2.2,4.3,70.0,513,7,2007-08,6.3,7.2,1.0,0.8,0.8,22.6,70.0,5.7,2.8,0.7,0.0,0.0,2.8,0.0,5.6,0.494,0.663,2002-03
390,Tim Thomas,PF,31,TOT,64,6,19.5,3.0,6.8,0.432,1.2,3.0,0.413,1.7,3.9,0.446,0.521,1.4,1.9,0.736,0.7,2.5,3.1,1.1,0.5,0.2,1.1,2.3,8.5,63.0,459,6,2007-08,12.4,5.1,2.7,0.6,0.5,30.8,63.0,11.2,4.6,1.6,1.3,4.3,3.3,0.306,6.9,0.479,0.752,2003-04
390,Tim Thomas,PF,31,LAC,10,5,22.0,3.4,9.0,0.378,0.6,2.0,0.3,2.8,7.0,0.4,0.411,2.1,3.4,0.618,1.4,3.2,4.6,1.0,0.3,0.1,1.4,2.6,9.5,63.0,459,6,2007-08,12.4,5.1,2.7,0.6,0.5,30.8,63.0,11.2,4.6,1.6,1.3,4.3,3.3,0.306,6.9,0.479,0.752,2003-04
390,Tim Thomas,PF,31,NYK,36,1,21.5,3.3,7.2,0.461,1.5,3.5,0.421,1.8,3.7,0.5,0.564,1.5,1.9,0.806,0.6,2.6,3.1,1.3,0.6,0.3,1.3,2.5,9.6,63.0,459,6,2007-08,12.4,5.1,2.7,0.6,0.5,30.8,63.0,11.2,4.6,1.6,1.3,4.3,3.3,0.306,6.9,0.479,0.752,2003-04
390,Tim Thomas,PF,31,CHI,18,0,14.1,2.0,5.0,0.4,1.1,2.4,0.442,0.9,2.6,0.362,0.506,0.8,1.1,0.7,0.4,1.9,2.3,0.7,0.3,0.0,0.6,1.5,5.8,63.0,459,6,2007-08,12.4,5.1,2.7,0.6,0.5,30.8,63.0,11.2,4.6,1.6,1.3,4.3,3.3,0.306,6.9,0.479,0.752,2003-04
391,Tyrus Thomas,PF,22,CHI,79,61,27.5,3.9,8.6,0.451,0.0,0.1,0.333,3.9,8.5,0.453,0.453,3.0,3.8,0.783,1.9,4.6,6.4,1.0,1.2,1.9,1.6,2.8,10.8,74.0,146,2,2007-08,6.8,4.6,1.2,0.6,1.0,18.0,74.0,5.9,2.5,1.0,0.0,0.1,2.5,0.167,5.9,0.426,0.741,2007-08
392,Jason Thompson,PF,22,SAC,82,56,28.1,4.3,8.7,0.497,0.0,0.1,0.0,4.3,8.6,0.502,0.497,2.4,3.5,0.692,2.9,4.5,7.4,1.1,0.6,0.7,1.8,3.8,11.1,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
393,Al Thornton,SF,25,LAC,71,67,37.4,6.6,14.8,0.446,0.3,1.1,0.253,6.3,13.7,0.462,0.456,3.3,4.4,0.754,1.7,3.5,5.2,1.5,0.8,0.9,1.8,3.2,16.8,79.0,79,1,2007-08,12.7,4.5,1.2,0.6,0.5,27.3,79.0,11.0,4.7,1.6,0.5,1.6,4.2,0.331,9.4,0.447,0.743,2007-08
394,Anthony Tolliver,PF,23,SAS,19,0,10.9,1.0,3.4,0.292,0.5,2.2,0.22,0.5,1.3,0.417,0.362,0.3,0.5,0.5,0.6,1.5,2.2,0.9,0.3,0.1,0.4,0.8,2.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
395,Alando Tucker,SG,24,PHO,30,1,9.4,1.7,4.0,0.43,0.3,0.8,0.348,1.5,3.3,0.449,0.463,0.9,1.1,0.788,0.6,0.4,1.0,0.4,0.2,0.0,0.5,0.5,4.6,6.0,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
396,Ronny Turiaf,C,26,GSW,79,26,21.5,2.4,4.6,0.508,0.0,0.0,0.0,2.4,4.6,0.512,0.508,1.2,1.6,0.79,1.1,3.4,4.6,2.1,0.4,2.1,0.9,3.1,5.9,78.0,173,2,2007-08,6.6,3.9,1.6,0.4,1.4,18.7,78.0,5.1,2.4,0.9,0.0,0.0,2.4,0.0,5.1,0.475,0.753,2007-08
397,Hedo Türkoğlu,SF,29,ORL,77,77,36.6,5.5,13.3,0.413,1.7,4.9,0.356,3.8,8.4,0.445,0.478,4.1,5.1,0.807,0.6,4.7,5.3,4.9,0.8,0.2,2.6,2.8,16.8,82.0,601,8,2007-08,19.5,5.7,5.0,0.9,0.3,36.9,82.0,14.9,6.8,3.0,2.0,5.1,4.8,0.4,9.8,0.485,0.829,2007-08
398,Ime Udoka,SF,31,SAS,67,3,15.4,1.6,4.3,0.383,0.6,1.9,0.328,1.0,2.4,0.426,0.455,0.4,0.7,0.609,0.4,2.4,2.8,0.8,0.5,0.2,0.6,1.3,4.3,73.0,160,2,2007-08,5.8,3.1,0.9,0.8,0.2,18.0,73.0,5.1,2.2,0.8,0.8,2.3,1.3,0.37,2.9,0.467,0.759,2006-07
399,Beno Udrih,PG,26,SAC,73,72,31.1,4.4,9.5,0.461,0.5,1.5,0.31,3.9,8.0,0.491,0.486,1.7,2.1,0.82,0.6,2.4,3.0,4.7,1.1,0.2,2.2,2.6,11.0,65.0,272,4,2007-08,12.8,3.3,4.3,0.9,0.2,32.0,65.0,10.9,5.0,2.3,0.8,2.1,4.2,0.387,8.8,0.482,0.85,2007-08
400,Roko Ukić,PG,24,TOR,72,0,12.4,1.7,4.5,0.38,0.2,0.9,0.177,1.6,3.6,0.427,0.397,0.6,0.8,0.733,0.4,0.7,1.0,2.1,0.4,0.0,0.8,1.1,4.2,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
401,Anderson Varejão,PF,26,CLE,81,42,28.5,3.3,6.2,0.536,0.0,0.0,0.0,3.3,6.2,0.538,0.536,1.9,3.1,0.616,2.0,5.1,7.2,1.0,0.9,0.8,1.0,3.0,8.6,48.0,231,4,2007-08,6.7,8.3,1.1,0.8,0.5,27.5,48.0,6.1,2.8,1.2,0.0,0.0,2.8,0.0,6.1,0.464,0.598,2006-07
402,Jacque Vaughn,PG,33,SAS,30,0,9.7,0.8,2.5,0.32,0.0,0.0,1.0,0.8,2.5,0.311,0.327,0.5,0.6,0.889,0.1,0.6,0.7,1.8,0.2,0.0,0.5,0.9,2.2,74.0,522,7,2007-08,4.1,1.0,2.1,0.3,0.0,15.4,74.0,3.8,1.6,0.7,0.0,0.1,1.6,0.3,3.7,0.432,0.763,2001-02
403,Charlie Villanueva,PF,24,MIL,78,47,26.9,6.2,14.0,0.447,1.1,3.3,0.345,5.1,10.7,0.479,0.488,2.6,3.1,0.838,2.0,4.7,6.7,1.8,0.6,0.7,1.8,3.3,16.2,76.0,196,3,2007-08,11.7,6.1,1.0,0.4,0.5,24.1,76.0,10.7,4.7,1.4,0.7,2.4,3.9,0.297,8.3,0.475,0.783,2005-06
404,Jake Voskuhl,C,31,TOR,38,1,6.3,0.3,1.2,0.267,0.0,0.0,,0.3,1.2,0.267,0.267,0.3,0.4,0.786,0.6,1.0,1.6,0.2,0.1,0.1,0.4,1.6,0.9,44.0,396,7,2007-08,2.2,2.2,0.3,0.2,0.5,8.8,44.0,1.8,0.8,0.7,0.0,0.0,0.8,,1.8,0.463,0.828,2003-04
405,Sasha Vujačić,SG,24,LAL,80,0,16.2,1.9,5.0,0.387,1.0,2.8,0.363,0.9,2.2,0.416,0.488,0.9,1.0,0.921,0.2,1.5,1.7,1.4,1.0,0.1,0.4,1.9,5.8,72.0,262,3,2007-08,8.8,2.1,1.0,0.5,0.1,17.8,72.0,6.7,3.0,0.7,1.6,3.8,1.4,0.437,2.9,0.476,0.835,2007-08
406,Dwyane Wade,SG,27,MIA,79,79,38.6,10.8,22.0,0.491,1.1,3.5,0.317,9.7,18.5,0.524,0.516,7.5,9.8,0.765,1.1,3.9,5.0,7.5,2.2,1.3,3.4,2.3,30.2,51.0,315,5,2007-08,24.6,4.2,6.9,1.7,0.7,38.3,51.0,18.4,8.6,4.4,0.4,1.5,8.2,0.286,16.9,0.485,0.758,2006-07
407,Von Wafer,SG,23,HOU,63,11,19.4,3.6,8.1,0.447,1.0,2.6,0.39,2.6,5.5,0.474,0.51,1.4,1.9,0.752,0.3,1.5,1.8,1.1,0.6,0.1,0.9,1.1,9.7,29.0,46,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
408,Henry Walker,SF,21,BOS,29,0,7.4,1.2,2.0,0.621,0.0,0.0,0.0,1.2,2.0,0.632,0.621,0.6,0.8,0.696,0.3,0.7,1.0,0.4,0.2,0.1,0.6,1.8,3.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
409,Ben Wallace,PF,34,CLE,56,53,23.5,1.2,2.8,0.445,0.0,0.0,,1.2,2.8,0.445,0.445,0.5,1.1,0.422,2.4,4.0,6.5,0.8,0.9,1.3,0.6,1.5,2.9,72.0,539,7,2007-08,4.8,8.4,1.5,1.2,1.6,30.6,72.0,4.9,1.9,0.9,0.0,0.1,1.9,0.0,4.8,0.397,0.426,2004-05
410,Gerald Wallace,SF,26,CHA,71,71,37.6,5.5,11.4,0.48,0.5,1.8,0.298,4.9,9.6,0.515,0.504,5.1,6.4,0.804,1.6,6.2,7.8,2.7,1.7,0.9,2.1,3.0,16.6,62.0,397,7,2007-08,19.4,6.0,3.5,2.1,0.9,38.3,62.0,14.6,6.6,2.9,1.1,3.6,5.4,0.321,11.1,0.491,0.731,2007-08
411,Rasheed Wallace,C,34,DET,66,63,32.2,4.6,10.9,0.419,1.7,4.8,0.354,2.9,6.1,0.471,0.498,1.2,1.5,0.772,0.8,6.6,7.4,1.4,0.9,1.3,0.9,3.0,12.0,77.0,532,7,2007-08,12.7,6.6,1.8,1.2,1.7,30.5,77.0,11.3,4.9,1.1,1.5,4.1,3.4,0.356,7.2,0.476,0.767,2001-02
412,Luke Walton,SF,28,LAL,65,34,17.9,2.1,4.7,0.436,0.3,0.9,0.298,1.8,3.8,0.468,0.464,0.6,0.9,0.719,0.8,1.9,2.8,2.7,0.5,0.2,1.1,1.6,5.0,74.0,336,5,2007-08,7.2,3.9,2.9,0.8,0.2,23.4,74.0,6.5,2.9,1.4,0.4,1.1,2.5,0.333,5.3,0.475,0.706,2006-07
413,Hakim Warrick,PF,26,MEM,82,7,24.7,4.1,8.5,0.491,0.1,0.3,0.217,4.1,8.2,0.5,0.494,3.2,4.6,0.711,1.6,3.4,5.0,0.8,0.6,0.5,1.2,2.1,11.6,75.0,225,3,2007-08,11.4,4.7,0.7,0.5,0.4,23.4,75.0,8.7,4.4,1.1,0.2,0.6,4.2,0.271,8.1,0.521,0.704,2006-07
414,C.J. Watson,PG,24,GSW,77,18,24.5,3.3,7.3,0.457,0.6,1.6,0.4,2.7,5.7,0.473,0.5,2.2,2.5,0.87,0.5,2.0,2.5,2.7,1.2,0.1,1.2,1.8,9.5,32.0,32,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
415,Earl Watson,PG,29,OKC,68,18,26.1,2.6,6.7,0.384,0.3,1.3,0.235,2.3,5.4,0.418,0.406,1.2,1.6,0.755,0.5,2.2,2.7,5.8,0.7,0.2,2.3,2.0,6.6,78.0,529,7,2007-08,10.7,2.9,6.8,0.9,0.1,29.1,78.0,9.6,4.3,2.2,0.6,1.7,3.7,0.371,7.9,0.472,0.766,2007-08
416,Kyle Weaver,SG,22,OKC,56,19,20.8,2.0,4.4,0.459,0.6,1.7,0.344,1.4,2.7,0.529,0.524,0.7,1.0,0.707,0.6,1.8,2.3,1.8,0.8,0.4,1.2,1.4,5.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
417,Martell Webster,SF,22,POR,1,0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,218,3,2007-08,10.7,3.9,1.2,0.6,0.4,28.4,75.0,8.7,3.7,1.1,1.6,4.2,2.1,0.388,4.5,0.454,0.735,2007-08
